FISHERY,BOATNUM,DATE_FISHED,DURATION,TROLL_LINE,POLE,LATITUDE,LONGITUDE,SPECIES,FISH_RETAINED,FISH_DISCARDED
LTL-ALB-NP,509557,05-AUG-15,15,3,5,46.6,-124.93333,ALB,654,0
LTL-ALB-NP,509557,06-AUG-15,12,3,5,46.6,-125.03333,ALB,868,0
LTL-ALB-NP,509557,09-AUG-15,9,3,5,47.36667,-125.2,ALB,44,0
LTL-ALB-NP,509557,10-AUG-15,15,3,5,46.48333,-125.03333,ALB,956,0
LTL-ALB-NP,509557,11-AUG-15,15,3,5,46.5,-125.06667,ALB,776,0
LTL-ALB-NP,509557,12-AUG-15,15,3,5,45.83333,-125.26667,ALB,760,0
LTL-ALB-NP,509557,13-AUG-15,15,3,5,45.5,-125.7,ALB,486,0
LTL-ALB-NP,509557,14-AUG-15,15,3,5,45.98333,-125.35,ALB,676,0
LTL-ALB-NP,509557,15-AUG-15,15,3,5,46.6,-125.23333,ALB,1576,0
LTL-ALB-NP,509557,22-AUG-15,15,3,5,46.38333,-125.4,ALB,1406,0
LTL-ALB-NP,509557,27-AUG-15,9,3,5,46.11667,-125.01667,ALB,2944,
LTL-ALB-NP,509557,02-SEP-15,,3,5,46.31667,-125.13333,ALB,2800,0
LTL-ALB-NP,509557,19-SEP-15,11,3,5,46.95,-125.11667,ALB,3362,0
LTL-ALB-NP,509557,20-SEP-15,11,3,5,47.11667,-125.03333,ALB,820,0
LTL-ALB-NP,509557,21-SEP-15,,3,5,47.13333,-125.23333,ALB,38,
LTL-ALB-NP,509557,07-JUL-16,14,3,6,46.35,-125.16667,ALB,434,
LTL-ALB-NP,509557,08-JUL-16,13,3,6,46.4,-124.85,ALB,938,0
LTL-ALB-NP,509557,10-JUL-16,13,3,6,46.26667,-124.91667,ALB,198,
LTL-ALB-NP,509557,11-JUL-16,15,3,6,46.16667,-125.05,ALB,285,
LTL-ALB-NP,509557,12-JUL-16,15,3,6,46.3,-125.01667,ALB,598,
LTL-ALB-NP,509557,13-JUL-16,15,3,6,46.33333,-125.16667,ALB,169,
LTL-ALB-NP,509557,16-JUL-16,15,3,5,46.16667,-125.2,ALB,1128,
LTL-ALB-NP,509557,17-JUL-16,15,3,5,46.03333,-125.06667,ALB,305,
LTL-ALB-NP,509557,18-JUL-16,15,3,5,45.41667,-124.86667,ALB,230,
LTL-ALB-NP,509557,19-JUL-16,15,3,5,45.03333,-124.96667,ALB,236,
LTL-ALB-NP,509557,20-JUL-16,15,3,5,45.08333,-125.3,ALB,21,
LTL-ALB-NP,509557,21-JUL-16,15,3,5,46.01667,-125.01667,ALB,32,
LTL-ALB-NP,509557,22-JUL-16,15,3,5,46.36667,-125.06667,ALB,395,0
LTL-ALB-NP,509557,23-JUL-16,15,3,5,46.3,-125.15,ALB,57,
LTL-ALB-NP,509557,24-JUL-16,15,3,5,46.5,-125,ALB,12,
LTL-ALB-NP,509557,01-AUG-16,,3,6,47.83333,-126.35,ALB,1053,
LTL-ALB-NP,509557,02-AUG-16,,3,6,47.91667,-126.58333,ALB,631,
LTL-ALB-NP,509557,03-AUG-16,,3,6,47.85,-126.18333,ALB,1076,
LTL-ALB-NP,509557,04-AUG-16,,3,6,47.86667,-126.23333,ALB,305,
LTL-ALB-NP,509557,05-AUG-16,,3,6,47.81667,-126.05,ALB,470,
LTL-ALB-NP,509557,11-AUG-16,15,3,5,45.98333,-125.71667,ALB,223,0
LTL-ALB-NP,509557,12-AUG-16,15,3,5,45.2,-125.3,ALB,30,0
LTL-ALB-NP,509557,13-AUG-16,15,3,5,45.66667,-125.65,ALB,44,0
LTL-ALB-NP,509557,14-AUG-16,15,3,5,46.2,-124.91667,ALB,22,0
LTL-ALB-NP,509557,27-AUG-16,15,3,5,45.06667,-125.66667,ALB,1004,0
LTL-ALB-NP,509557,28-AUG-16,15,3,5,45.28333,-126.01667,ALB,180,0
LTL-ALB-NP,509557,29-AUG-16,15,3,5,45.48333,-126.21667,ALB,915,0
LTL-ALB-NP,509557,30-AUG-16,15,3,5,46.31667,-126.35,ALB,30,0
LTL-ALB-NP,509557,31-AUG-16,15,3,5,46.36667,-126.51667,ALB,689,0
LTL-ALB-NP,509557,01-SEP-16,15,3,5,46.46667,-126.35,ALB,269,0
LTL-ALB-NP,509557,04-SEP-16,14,3,5,46.53333,-125.63333,ALB,106,0
LTL-ALB-NP,509557,05-SEP-16,15,3,5,45.63333,-126.11667,ALB,7,0
LTL-ALB-NP,509557,06-SEP-16,17,3,5,44.4,-126.65,ALB,7,0
LTL-ALB-NP,509557,07-SEP-16,14,3,5,44.26667,-126.45,ALB,1507,0
LTL-ALB-NP,509557,08-SEP-16,14,3,5,44.5,-126.01667,ALB,517,0
LTL-ALB-NP,509557,09-SEP-16,15,3,5,46.08333,-124.68333,ALB,5,0
LTL-ALB-NP,509557,13-SEP-16,,3,5,44.96667,-125.56667,ALB,892,
LTL-ALB-NP,509557,14-SEP-16,,3,5,44.95,-125.13333,ALB,1610,
LTL-ALB-NP,509557,15-SEP-16,,3,5,44.33333,-125.23333,ALB,448,
LTL-ALB-NP,509557,16-SEP-16,,3,5,44.56667,-125.15,ALB,634,
LTL-ALB-NP,509557,17-SEP-16,,3,5,46.48333,-124.4,ALB,0,
LTL-ALB-NP,509557,19-SEP-16,6,3,5,45.43333,-125.81667,ALB,400,0
LTL-ALB-NP,509557,20-SEP-16,,3,5,45.5,-125.9,ALB,1370,0
LTL-ALB-NP,509557,21-SEP-16,,3,5,45.46667,-125.7,ALB,589,0
LTL-ALB-NP,509557,24-SEP-16,,3,5,46.85,-124.33333,ALB,31,0
LTL-ALB-NP,509557,25-SEP-16,,3,5,45.18333,-125.35,ALB,532,0
LTL-ALB-NP,509557,26-SEP-16,,3,5,45.01667,-125.13333,ALB,882,0
LTL-ALB-NP,509557,30-SEP-16,12,3,5,44.65,-125.45,ALB,519,0
LTL-ALB-NP,509557,01-OCT-16,6,3,5,44.5,-125.06667,ALB,0,
LTL-ALB-NP,514371,07-AUG-15,14,3,2,46.75,-125,ALB,570,
LTL-ALB-NP,517769,27-JUL-17,12,3,1,46.11667,-125.2,ALB,55,
LTL-ALB-NP,521124,25-AUG-17,14,3,6,46.55,-125.5,ALB,1,0
LTL-ALB-NP,521124,22-SEP-17,14,3,5,46.25,-125.7,ALB,26,0
LTL-ALB-NP,536862,02-AUG-15,12,3,2,46.61667,-124.98333,ALB,970,0
LTL-ALB-NP,536862,03-AUG-15,15,3,2,46.5,-124.8,ALB,468,0
LTL-ALB-NP,536862,07-AUG-15,11,3,2,47.13333,-125.1,ALB,,0
LTL-ALB-NP,536862,09-AUG-15,9,3,2,46.35,-124.83333,ALB,448,0
LTL-ALB-NP,536862,10-AUG-15,15,3,2,46.33333,-124.91667,ALB,864,0
LTL-ALB-NP,536862,11-AUG-15,12,3,3,46.16667,-124.91667,ALB,40,0
LTL-ALB-NP,536862,21-SEP-15,8,3,,47.08333,-125.25,ALB,8,0
LTL-ALB-NP,536862,22-SEP-15,8,3,,46.91667,-125.16667,ALB,6,0
LTL-ALB-NP,536862,07-AUG-16,16,3,3,45.45,-125.48333,ALB,188,0
LTL-ALB-NP,536862,08-AUG-16,16,3,3,45.21667,-125.76667,ALB,171,0
LTL-ALB-NP,536862,09-AUG-16,16,3,3,44.76667,-125.93333,ALB,281,0
LTL-ALB-NP,536862,10-AUG-16,16,3,3,44.81667,-126.15,ALB,100,0
LTL-ALB-NP,536862,11-AUG-16,16,3,3,44.8,-125.93333,ALB,284,0
LTL-ALB-NP,536862,12-AUG-16,16,3,3,44.63333,-125.7,ALB,271,0
LTL-ALB-NP,536862,13-AUG-16,16,3,3,44.68333,-125.68333,ALB,178,0
LTL-ALB-NP,536862,20-AUG-16,14,3,3,47.46667,-126.63333,ALB,95,0
LTL-ALB-NP,536862,21-AUG-16,14,3,3,46.1,-125.51667,ALB,30,0
LTL-ALB-NP,536862,22-AUG-16,4,3,3,44.4,-125.38333,ALB,14,0
LTL-ALB-NP,536862,26-AUG-16,14,3,3,43.66667,-125.81667,ALB,320,0
LTL-ALB-NP,536862,27-AUG-16,14,3,3,43.71667,-125.9,ALB,136,0
LTL-ALB-NP,536862,28-AUG-16,14,3,3,43.83333,-125.83333,ALB,28,0
LTL-ALB-NP,536862,29-AUG-16,14,3,3,43.9,-127.51667,ALB,384,0
LTL-ALB-NP,536862,30-AUG-16,14,3,3,44.06667,-127.16667,ALB,63,0
LTL-ALB-NP,536862,31-AUG-16,14,3,3,46.51667,-126.26667,ALB,620,0
LTL-ALB-NP,536862,01-SEP-16,9,3,3,46.53333,-126.06667,ALB,846,0
LTL-ALB-NP,539240,10-AUG-16,12,3,1,46.41667,-125.33333,ALB,40,
LTL-ALB-NP,539240,11-AUG-16,12,3,1,46.41667,-125.75,ALB,60,
LTL-ALB-NP,539240,06-SEP-16,12,3,1,46.41667,-126,ALB,100,
LTL-ALB-NP,539240,07-SEP-16,12,3,1,46.5,-125.66667,ALB,40,
LTL-ALB-NP,539240,08-SEP-16,12,3,1,45.83333,-125.5,ALB,60,
LTL-ALB-NP,539240,10-SEP-16,12,3,1,45.5,-125.08333,ALB,60,
LTL-ALB-NP,539240,16-SEP-16,12,3,2,46.5,-125.33333,ALB,64,
LTL-ALB-NP,539240,17-SEP-16,12,3,1,46.25,-125.75,ALB,21,
LTL-ALB-NP,539240,18-SEP-16,12,3,1,46,-125.5,ALB,49,
LTL-ALB-NP,539240,19-SEP-16,12,3,1,46,-125.25,ALB,15,
LTL-ALB-NP,539240,20-SEP-16,12,3,1,45.75,-125.5,ALB,53,
LTL-ALB-NP,539240,25-SEP-16,12,3,1,44.83333,-125,ALB,30,
LTL-ALB-NP,539240,26-SEP-16,12,3,1,44.91667,-125.5,ALB,33,
LTL-ALB-NP,544930,01-OCT-15,11,3,4,47.15,-125.81667,ALB,774,
LTL-ALB-NP,544930,02-OCT-15,11,3,4,46.88333,-125.85,ALB,1972,
LTL-ALB-NP,544930,03-OCT-15,10,3,4,46.75,-125.88333,ALB,540,
LTL-ALB-NP,544930,04-OCT-15,10,3,4,46.83333,-126.03333,ALB,62,
LTL-ALB-NP,544930,05-OCT-15,10,3,4,47.66667,-125.66667,ALB,828,
LTL-ALB-NP,544930,06-OCT-15,10,3,4,47.61667,-125.5,ALB,62,
LTL-ALB-NP,544930,07-OCT-15,10,3,4,47.16667,-125.43333,ALB,30,
LTL-ALB-NP,544930,14-OCT-15,9,3,4,47.45,-125.61667,ALB,24,
LTL-ALB-NP,544930,15-OCT-15,9,3,4,46.43333,-125.66667,ALB,204,
LTL-ALB-NP,544930,16-OCT-15,9,3,4,47.53333,-125.23333,ALB,24,
LTL-ALB-NP,544930,17-OCT-15,9,3,4,46.08333,-126.73333,ALB,110,
LTL-ALB-NP,544930,18-OCT-15,9,3,4,45.71667,-126.38333,ALB,108,
LTL-ALB-NP,544930,19-OCT-15,9,3,4,45.78333,-126.3,ALB,60,
LTL-ALB-NP,544930,20-OCT-15,9,3,4,45.83333,-125.46667,ALB,376,
LTL-ALB-NP,544930,21-OCT-15,9,3,4,45.78333,-126.36667,ALB,166,
LTL-ALB-NP,544930,22-OCT-15,9,3,4,47.3,-125.45,ALB,236,
LTL-ALB-NP,544930,23-OCT-15,9,3,4,47.5,-125.53333,ALB,596,
LTL-ALB-NP,544930,26-OCT-15,7,3,4,47.28333,-126.3,ALB,2,
LTL-ALB-NP,544930,27-OCT-15,7,3,4,47.78333,-126.83333,ALB,2,
LTL-ALB-NP,544930,08-JUL-16,15,3,4,46.23333,-126.1,ALB,220,
LTL-ALB-NP,544930,09-JUL-16,15,3,4,46.16667,-126.13333,ALB,185,
LTL-ALB-NP,544930,10-JUL-16,15,3,4,46.6,-124.63333,ALB,87,
LTL-ALB-NP,544930,11-JUL-16,15,3,4,46.45,-125.58333,ALB,180,
LTL-ALB-NP,544930,12-JUL-16,15,3,4,46.28333,-124.96667,ALB,261,
LTL-ALB-NP,544930,13-JUL-16,15,3,4,46.23333,-124.96667,ALB,523,
LTL-ALB-NP,544930,14-JUL-16,15,3,4,46.16667,-125.01667,ALB,523,
LTL-ALB-NP,544930,16-JUL-16,10,3,,46.16667,-125.03333,ALB,462,
LTL-ALB-NP,544930,17-JUL-16,15,3,,46.16667,-125.06667,ALB,409,
LTL-ALB-NP,544930,18-JUL-16,15,3,,46.05,-124.98333,ALB,452,
LTL-ALB-NP,544930,19-JUL-16,15,3,5,46.06667,-124.95,ALB,961,
LTL-ALB-NP,544930,20-JUL-16,15,3,4,46.03333,-125,ALB,504,
LTL-ALB-NP,544930,21-JUL-16,15,3,4,45.96667,-125,ALB,972,
LTL-ALB-NP,544930,22-JUL-16,15,3,4,46.48333,-125,ALB,135,
LTL-ALB-NP,544930,23-JUL-16,15,3,4,46.33333,-124.06667,ALB,156,
LTL-ALB-NP,544930,24-JUL-16,15,3,4,46.43333,-124.96667,ALB,10,
LTL-ALB-NP,544930,25-JUL-16,15,3,4,47.6,-127.2,ALB,36,
LTL-ALB-NP,544930,26-JUL-16,15,3,4,48.25,-127.3,ALB,240,
LTL-ALB-NP,544930,01-AUG-16,14,3,4,47.75,-126.41667,ALB,523,
LTL-ALB-NP,544930,02-AUG-16,14,3,4,46.75,-126.41667,ALB,589,
LTL-ALB-NP,544930,03-AUG-16,14,3,4,47.75,-126.45,ALB,316,
LTL-ALB-NP,544930,04-AUG-16,14,3,4,47.9,-126.25,ALB,77,
LTL-ALB-NP,544930,05-AUG-16,14,3,4,47.95,-126.31667,ALB,290,
LTL-ALB-NP,544930,06-AUG-16,14,3,4,45.95,-126.18333,ALB,777,
LTL-ALB-NP,544930,07-AUG-16,14,3,4,48.31667,-127.7,ALB,194,
LTL-ALB-NP,544930,08-AUG-16,14,3,4,47.15,-126.13333,ALB,138,
LTL-ALB-NP,544930,09-AUG-16,14,3,4,46.03333,-125.51667,ALB,130,
LTL-ALB-NP,544930,10-AUG-16,14,3,4,45.55,-125.63333,ALB,250,
LTL-ALB-NP,544930,11-AUG-16,14,3,4,45.41667,-126,ALB,94,
LTL-ALB-NP,544930,12-AUG-16,14,3,4,46.96667,-125.46667,ALB,164,
LTL-ALB-NP,544930,21-AUG-16,14,3,4,45.91667,-125.2,ALB,42,
LTL-ALB-NP,544930,22-AUG-16,14,3,4,44.75,-124.35,ALB,55,
LTL-ALB-NP,544930,23-AUG-16,14,3,4,45.58333,-125.21667,ALB,45,
LTL-ALB-NP,544930,24-AUG-16,14,3,4,45.95,-125.11667,ALB,3,
LTL-ALB-NP,544930,28-AUG-16,14,3,4,45.95,-125.25,ALB,487,
LTL-ALB-NP,544930,29-AUG-16,14,3,4,45.38333,-126.13333,ALB,336,
LTL-ALB-NP,544930,30-AUG-16,14,3,4,45.33333,-126.01667,ALB,289,
LTL-ALB-NP,544930,31-AUG-16,14,3,4,45.9,-126.01667,ALB,377,
LTL-ALB-NP,544930,01-SEP-16,14,3,4,46.18333,-126.55,ALB,1191,
LTL-ALB-NP,544930,02-SEP-16,14,3,4,46.45,-126.21667,ALB,718,
LTL-ALB-NP,544930,03-SEP-16,14,3,4,46.45,-125.76667,ALB,718,
LTL-ALB-NP,544930,04-SEP-16,14,3,4,46.45,-125.76667,ALB,534,
LTL-ALB-NP,544930,05-SEP-16,14,3,4,46.38333,-125.51667,ALB,124,
LTL-ALB-NP,544930,06-SEP-16,14,3,4,45.2,-126.53333,ALB,211,
LTL-ALB-NP,544930,07-SEP-16,14,3,4,44.23333,-127.15,ALB,676,
LTL-ALB-NP,544930,08-SEP-16,14,3,4,45.36667,-125.78333,ALB,119,
LTL-ALB-NP,544930,15-SEP-16,13,3,4,45.23333,-125.56667,ALB,611,
LTL-ALB-NP,544930,16-SEP-16,13,3,4,44.43333,-125.38333,ALB,400,
LTL-ALB-NP,544930,17-SEP-16,13,3,4,44.48333,-125.35,ALB,201,
LTL-ALB-NP,544930,18-SEP-16,13,3,4,44.48333,-125.38333,ALB,438,
LTL-ALB-NP,544930,19-SEP-16,13,3,4,45.23333,-125.46667,ALB,309,
LTL-ALB-NP,544930,20-SEP-16,13,3,4,45.23333,-125.53333,ALB,1300,
LTL-ALB-NP,544930,21-SEP-16,13,3,4,45.31667,-125.75,ALB,400,
LTL-ALB-NP,544930,22-SEP-16,13,3,4,45.36667,-125.8,ALB,900,
LTL-ALB-NP,544930,24-SEP-16,12,3,4,45.2,-125.41667,ALB,1756,
LTL-ALB-NP,544930,25-SEP-16,12,3,4,44.5,-125.5,ALB,90,
LTL-ALB-NP,544930,26-SEP-16,12,3,4,44.83333,-125.73333,ALB,31,
LTL-ALB-NP,544930,27-SEP-16,12,3,4,44.91667,-125.91667,ALB,40,
LTL-ALB-NP,544930,28-SEP-16,12,3,4,44.53333,-125.75,ALB,18,
LTL-ALB-NP,544930,29-SEP-16,12,3,4,44.5,-125.5,ALB,91,
LTL-ALB-NP,544930,30-SEP-16,12,3,4,45.46667,-125.75,ALB,1246,
LTL-ALB-NP,544930,01-OCT-16,12,3,4,45.55,-125.66667,ALB,1070,
LTL-ALB-NP,544930,02-OCT-16,12,3,4,45.56667,-125.83333,ALB,1999,
LTL-ALB-NP,555940,14-AUG-15,14,3,2,46.75,-124.88333,ALB,176,0
LTL-ALB-NP,555940,29-SEP-15,11,3,2,47.3,-125,ALB,104,
LTL-ALB-NP,555940,10-AUG-16,18,3,2,44.66667,-125.58333,ALB,102,0
LTL-ALB-NP,562378,04-SEP-16,6,3,2,46.5,-125.5,ALB,112,
LTL-ALB-NP,562378,07-SEP-16,8,3,2,46.45,-125.66667,ALB,50,
LTL-ALB-NP,567048,02-SEP-15,10,3,2,46.53332,-125.5,ALB,32,0
LTL-ALB-NP,567048,03-SEP-15,10,3,2,46.23333,-125.46667,ALB,50,0
LTL-ALB-NP,585653,21-AUG-15,16,3,4,46.76667,-125.6,ALB,866,
LTL-ALB-NP,585653,22-AUG-15,16,3,4,46.45,-125.31667,ALB,1760,
LTL-ALB-NP,585653,23-AUG-15,16,3,4,46.5,-125.2,ALB,1128,
LTL-ALB-NP,585653,24-AUG-15,16,3,4,46.35,-125.3,ALB,1042,
LTL-ALB-NP,585653,26-AUG-15,16,3,4,46.16667,-125.85,ALB,762,
LTL-ALB-NP,585653,27-AUG-15,16,3,4,46.2,-125.06667,ALB,1434,
LTL-ALB-NP,585653,28-AUG-15,16,3,4,46.4,-125.13333,ALB,348,
LTL-ALB-NP,585653,01-SEP-15,15,3,4,46.35,-124.96667,ALB,398,
LTL-ALB-NP,585653,02-SEP-15,15,3,4,46.08333,-125.05,ALB,1152,
LTL-ALB-NP,585653,03-SEP-15,15,3,4,45.88333,-124.88333,ALB,1602,
LTL-ALB-NP,585653,04-SEP-15,15,3,4,45.71667,-125.05,ALB,702,
LTL-ALB-NP,585653,05-SEP-15,15,3,4,45.68333,-125.08333,ALB,550,
LTL-ALB-NP,585653,06-SEP-15,15,3,4,46.28333,-124.85,ALB,250,
LTL-ALB-NP,585653,18-SEP-15,13,3,4,46.75,-125.33333,ALB,1012,
LTL-ALB-NP,585653,19-SEP-15,13,3,4,46.88333,-125.08333,ALB,2076,
LTL-ALB-NP,585653,21-SEP-15,13,3,4,46.93333,-125.08333,ALB,150,
LTL-ALB-NP,585653,22-SEP-15,13,3,4,47,-125.13333,ALB,2,
LTL-ALB-NP,585653,25-SEP-15,12,3,4,45.3,-125.58333,ALB,462,
LTL-ALB-NP,585653,26-SEP-15,12,3,4,45.83333,-125.48333,ALB,30,
LTL-ALB-NP,585653,27-SEP-15,12,3,4,47.06667,-125.3,ALB,6,
LTL-ALB-NP,585653,05-JUL-16,18,3,3,46.11667,-124.96667,ALB,230,
LTL-ALB-NP,585653,06-JUL-16,18,3,3,46.33333,-124.96667,ALB,102,
LTL-ALB-NP,585653,07-JUL-16,18,3,3,46.33333,-125.05,ALB,107,
LTL-ALB-NP,585653,08-JUL-16,12,3,3,46.33333,-124.96667,ALB,191,
LTL-ALB-NP,585653,10-JUL-16,4,3,3,46.45,-124.86667,ALB,115,
LTL-ALB-NP,585653,11-JUL-16,18,3,3,46.3,-125.01667,ALB,198,
LTL-ALB-NP,585653,12-JUL-16,18,3,3,46.3,-124.86667,ALB,371,
LTL-ALB-NP,585653,13-JUL-16,18,3,3,46.3,-124.88333,ALB,271,
LTL-ALB-NP,585653,14-JUL-16,18,3,3,46.08333,-125.05,ALB,285,
LTL-ALB-NP,585653,15-JUL-16,18,3,3,46.03333,-125.03333,ALB,168,
LTL-ALB-NP,585653,18-JUL-16,18,3,4,46.13333,-125,ALB,191,
LTL-ALB-NP,585653,19-JUL-16,18,3,4,44.95,-124.86667,ALB,186,
LTL-ALB-NP,585653,20-JUL-16,18,3,4,44.88333,-124.95,ALB,230,
LTL-ALB-NP,585653,21-JUL-16,18,3,4,45.38333,-124.93333,ALB,333,
LTL-ALB-NP,585653,22-JUL-16,18,3,4,45.31667,-124.88333,ALB,360,
LTL-ALB-NP,585653,23-JUL-16,18,3,4,45.25,-124.88333,ALB,210,
LTL-ALB-NP,585653,24-JUL-16,18,3,4,45.43333,-124.91667,ALB,233,
LTL-ALB-NP,585653,25-JUL-16,18,3,4,45.5,-124.91667,ALB,20,
LTL-ALB-NP,585653,02-AUG-16,18,3,4,47.78333,-126.28333,ALB,277,
LTL-ALB-NP,585653,03-AUG-16,18,3,4,47.83333,-126.18333,ALB,297,
LTL-ALB-NP,585653,04-AUG-16,18,3,4,47.88333,-126.21667,ALB,315,
LTL-ALB-NP,585653,05-AUG-16,18,3,4,47.86667,-126.21667,ALB,197,
LTL-ALB-NP,585653,06-AUG-16,18,3,4,47.91667,-126.28333,ALB,265,
LTL-ALB-NP,585653,08-AUG-16,18,3,4,46.06667,-125.48333,ALB,209,
LTL-ALB-NP,585653,09-AUG-16,18,3,4,46.03333,-125.36667,ALB,35,
LTL-ALB-NP,585653,10-AUG-16,18,3,4,45.93333,-125.33333,ALB,5,
LTL-ALB-NP,585653,11-AUG-16,18,3,4,46.3,-125.63333,ALB,6,
LTL-ALB-NP,585653,20-AUG-16,15,3,4,45.55,-125.23333,ALB,160,
LTL-ALB-NP,585653,21-AUG-16,15,3,4,45.58333,-125.23333,ALB,347,
LTL-ALB-NP,585653,22-AUG-16,15,3,4,45.55,-125.16667,ALB,340,
LTL-ALB-NP,585653,23-AUG-16,15,3,4,45.56667,-125.28333,ALB,120,
LTL-ALB-NP,585653,24-AUG-16,15,3,4,45.58333,-125.33333,ALB,10,
LTL-ALB-NP,585653,25-AUG-16,15,3,4,45.01667,-125.55,ALB,382,
LTL-ALB-NP,585653,26-AUG-16,15,3,4,45,-125.48333,ALB,330,
LTL-ALB-NP,585653,27-AUG-16,6,3,4,45.01667,-125.31667,ALB,176,
LTL-ALB-NP,585653,29-AUG-16,5,3,4,46.66667,-124.86667,ALB,2,
LTL-ALB-NP,585653,30-AUG-16,16,3,4,46.36667,-126.41667,ALB,333,
LTL-ALB-NP,585653,31-AUG-16,16,3,4,46.4,-126.4,ALB,1108,
LTL-ALB-NP,585653,01-SEP-16,16,3,4,46.5,-126.3,ALB,1017,
LTL-ALB-NP,585653,02-SEP-16,16,3,4,46.46667,-125.88333,ALB,722,
LTL-ALB-NP,585653,03-SEP-16,16,3,4,46.46667,-125.03333,ALB,401,
LTL-ALB-NP,585653,04-SEP-16,16,3,4,46.46667,-125.48333,ALB,180,
LTL-ALB-NP,585653,05-SEP-16,16,3,4,46.36667,-125.36667,ALB,110,
LTL-ALB-NP,585653,13-SEP-16,14,3,4,45.06667,-125.4,ALB,616,
LTL-ALB-NP,585653,14-SEP-16,14,3,4,44.95,-125.3,ALB,722,
LTL-ALB-NP,585653,15-SEP-16,14,3,4,44.76667,-125.4,ALB,425,
LTL-ALB-NP,585653,16-SEP-16,14,3,4,44.83333,-125.11667,ALB,361,
LTL-ALB-NP,585653,17-SEP-16,14,3,4,44.86667,-125,ALB,68,
LTL-ALB-NP,585653,18-SEP-16,14,3,4,45.36667,-125.5,ALB,465,
LTL-ALB-NP,585653,19-SEP-16,14,3,4,45.4,-125.8,ALB,882,
LTL-ALB-NP,585653,20-SEP-16,14,3,4,45.3,-125.75,ALB,243,
LTL-ALB-NP,585653,24-SEP-16,13,3,4,46.61667,-125.51667,ALB,123,
LTL-ALB-NP,585653,25-SEP-16,13,3,4,45.16667,-125.16667,ALB,401,
LTL-ALB-NP,585653,26-SEP-16,13,3,4,44.9,-125.06667,ALB,353,
LTL-ALB-NP,585653,27-SEP-16,13,3,4,46.73333,-125.18333,ALB,509,
LTL-ALB-NP,585653,28-SEP-16,13,3,4,46.78333,-125.23333,ALB,293,
LTL-ALB-NP,585653,29-SEP-16,13,3,4,46.91667,-125.41667,ALB,339,
LTL-ALB-NP,585653,30-SEP-16,13,3,4,46.35,-125.28333,ALB,469,
LTL-ALB-NP,585653,01-OCT-16,13,3,4,46.73333,-125.5,ALB,275,
LTL-ALB-NP,585653,02-OCT-16,13,3,4,46.76667,-125.48333,ALB,207,
LTL-ALB-NP,585653,24-AUG-17,16,3,4,45.66667,-124.91667,ALB,45,
LTL-ALB-NP,585653,25-AUG-17,16,3,4,45.66667,-124.85,ALB,93,
LTL-ALB-NP,585653,26-AUG-17,16,3,4,45.6,-124.91667,ALB,23,
LTL-ALB-NP,585653,27-AUG-17,16,3,4,45.51667,-125.01667,ALB,142,
LTL-ALB-NP,585653,28-AUG-17,16,3,4,45.15,-125.26667,ALB,82,
LTL-ALB-NP,585653,29-AUG-17,16,3,4,45.36667,-125.06667,ALB,20,
LTL-ALB-NP,585653,30-AUG-17,16,3,4,45.48333,-125.01667,ALB,35,
LTL-ALB-NP,585653,03-SEP-17,16,3,4,46.55,-125.76667,ALB,30,
LTL-ALB-NP,585653,04-SEP-17,16,3,4,46.56667,-125.7,ALB,856,
LTL-ALB-NP,585653,05-SEP-17,16,3,4,46.55,-125.81667,ALB,249,
LTL-ALB-NP,585653,06-SEP-17,16,3,4,47.08333,-125.91667,ALB,226,
LTL-ALB-NP,585653,07-SEP-17,16,3,4,45.58333,-125.91667,ALB,276,
LTL-ALB-NP,585653,08-SEP-17,16,3,4,45.55,-125.88333,ALB,65,
LTL-ALB-NP,585653,09-SEP-17,16,3,4,47.16667,-125.83333,ALB,127,
LTL-ALB-NP,585653,10-SEP-17,16,3,4,47.43333,-125.7,ALB,922,
LTL-ALB-NP,585653,11-SEP-17,16,3,4,47.48333,-125.36667,ALB,244,
LTL-ALB-NP,585653,14-SEP-17,16,3,5,47.25,-125.83333,ALB,611,
LTL-ALB-NP,585653,15-SEP-17,16,3,5,47.45,-125.28333,ALB,662,
LTL-ALB-NP,585653,16-SEP-17,16,3,5,47.25,-125.13333,ALB,280,
LTL-ALB-NP,585653,22-SEP-17,14,3,4,47.33333,-125.83333,,,
LTL-ALB-NP,585653,23-SEP-17,14,3,4,46.25,-125.66667,ALB,159,
LTL-ALB-NP,585653,24-SEP-17,14,3,4,45.6,-125.31667,ALB,110,
LTL-ALB-NP,585653,25-SEP-17,14,3,4,45.28333,-126.25,ALB,100,
LTL-ALB-NP,585653,26-SEP-17,14,3,4,45.46667,-126.46667,ALB,409,
LTL-ALB-NP,585653,27-SEP-17,14,3,4,45.46667,-126.25,ALB,90,
LTL-ALB-NP,585653,28-SEP-17,14,3,4,45.66667,-125.43333,ALB,904,
LTL-ALB-NP,585653,29-SEP-17,14,3,4,45.66667,-125.35,ALB,235,
LTL-ALB-NP,585653,30-SEP-17,14,3,4,45.83333,-125.03333,ALB,168,
LTL-ALB-NP,585653,04-OCT-17,14,3,4,45.85,-125.78333,ALB,327,
LTL-ALB-NP,585653,05-OCT-17,14,3,4,45.91667,-125.61667,ALB,225,
LTL-ALB-NP,585653,06-OCT-17,14,3,4,45.73333,-125.61667,ALB,44,
